learning_model,learning_model_gr_k5,learning_model_gr68,learning_model_gr912,time_period_start,time_period_end,enrollment_total,enrollment_in_person,enrollment_hybrid,enrollment_virtual,staff_count,staff_count_in_person
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,350,NA,NA,NA,47,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,350,NA,NA,NA,47,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,350,NA,NA,NA,47,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,350,NA,NA,NA,47,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,350,NA,NA,NA,47,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,350,NA,NA,NA,47,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,282,NA,NA,NA,35,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,282,NA,NA,NA,35,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,282,NA,NA,NA,35,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,282,NA,NA,NA,35,NA
Virtual,Virtual,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,282,NA,NA,NA,35,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,282,NA,NA,NA,35,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,282,NA,NA,NA,35,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,282,NA,NA,NA,35,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,282,NA,NA,NA,35,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,282,NA,NA,NA,35,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,282,NA,NA,NA,35,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,319,NA,NA,NA,43,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,319,NA,NA,NA,43,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,319,NA,NA,NA,43,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,319,NA,NA,NA,43,NA
Virtual,Virtual,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,319,NA,NA,NA,43,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,319,NA,NA,NA,43,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,319,NA,NA,NA,43,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,319,NA,NA,NA,43,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,319,NA,NA,NA,43,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,319,NA,NA,NA,43,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,319,NA,NA,NA,43,NA
In-Person,In-person,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,347,NA,NA,NA,46,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,347,NA,NA,NA,46,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,347,NA,NA,NA,46,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,347,NA,NA,NA,46,NA
In-Person,In-person,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,347,NA,NA,NA,46,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,347,NA,NA,NA,46,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,347,NA,NA,NA,46,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,347,NA,NA,NA,46,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,347,NA,NA,NA,46,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,347,NA,NA,NA,46,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,347,NA,NA,NA,46,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,1586,NA,NA,NA,145,NA
In-Person,NA,NA,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,1586,NA,NA,NA,145,NA
In-Person,NA,NA,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,1586,NA,NA,NA,145,NA
In-Person,NA,NA,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,1586,NA,NA,NA,145,NA
Virtual,NA,NA,Virtual,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,1586,NA,NA,NA,145,NA
Hybrid,NA,NA,Hybrid,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,1586,NA,NA,NA,145,NA
Hybrid,NA,NA,Hybrid,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,1586,NA,NA,NA,145,NA
Hybrid,NA,NA,Hybrid,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,1586,NA,NA,NA,145,NA
In-Person,NA,NA,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,1586,NA,NA,NA,145,NA
In-Person,NA,NA,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,1586,NA,NA,NA,145,NA
In-Person,NA,NA,In-person,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,1586,NA,NA,NA,145,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,241,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,241,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,241,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,241,NA,NA,NA,36,NA
Virtual,Virtual,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,241,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,241,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,241,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,241,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,241,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,241,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,241,NA,NA,NA,36,NA
In-Person,NA,In-person,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,487,NA,NA,NA,64,NA
In-Person,NA,In-person,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,487,NA,NA,NA,64,NA
In-Person,NA,In-person,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,487,NA,NA,NA,64,NA
In-Person,NA,In-person,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,487,NA,NA,NA,64,NA
Virtual,NA,Virtual,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,487,NA,NA,NA,64,NA
In-Person,NA,In-person,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,487,NA,NA,NA,64,NA
In-Person,NA,In-person,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,487,NA,NA,NA,64,NA
In-Person,NA,In-person,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,487,NA,NA,NA,64,NA
In-Person,NA,In-person,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,487,NA,NA,NA,64,NA
In-Person,NA,In-person,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,487,NA,NA,NA,64,NA
In-Person,NA,In-person,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,487,NA,NA,NA,64,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,326,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,326,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,326,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,326,NA,NA,NA,41,NA
Virtual,Virtual,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,326,NA,NA,NA,41,NA
Hybrid,Hybrid,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,326,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,326,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,326,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,326,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,326,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,326,NA,NA,NA,41,NA
Virtual,Virtual,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,121,NA,NA,NA,22,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,121,NA,NA,NA,22,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,121,NA,NA,NA,22,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,121,NA,NA,NA,22,NA
Virtual,Virtual,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,121,NA,NA,NA,22,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,121,NA,NA,NA,22,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,121,NA,NA,NA,22,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,121,NA,NA,NA,22,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,121,NA,NA,NA,22,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,121,NA,NA,NA,22,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,121,NA,NA,NA,22,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,337,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,337,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,337,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,337,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,337,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,337,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,337,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,337,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,337,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,337,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,337,NA,NA,NA,58,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,321,NA,NA,NA,61,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,321,NA,NA,NA,61,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,321,NA,NA,NA,61,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,321,NA,NA,NA,61,NA
In-Person,In-person,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,321,NA,NA,NA,61,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,321,NA,NA,NA,61,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,321,NA,NA,NA,61,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,321,NA,NA,NA,61,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,321,NA,NA,NA,61,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,321,NA,NA,NA,61,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,321,NA,NA,NA,61,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,200,NA,NA,NA,14,NA
In-Person,NA,NA,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,200,NA,NA,NA,14,NA
In-Person,NA,NA,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,200,NA,NA,NA,14,NA
Virtual,NA,NA,Virtual,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,200,NA,NA,NA,14,NA
In-Person,NA,NA,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,200,NA,NA,NA,14,NA
In-Person,NA,NA,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,200,NA,NA,NA,14,NA
In-Person,NA,NA,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,200,NA,NA,NA,14,NA
In-Person,NA,NA,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,200,NA,NA,NA,14,NA
In-Person,NA,NA,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,200,NA,NA,NA,14,NA
In-Person,NA,NA,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,200,NA,NA,NA,14,NA
In-Person,NA,NA,In-person,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,200,NA,NA,NA,14,NA
In-Person,In-person,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,122,NA,NA,NA,15,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,122,NA,NA,NA,15,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,122,NA,NA,NA,15,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,122,NA,NA,NA,15,NA
In-Person,In-person,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,122,NA,NA,NA,15,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,122,NA,NA,NA,15,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,122,NA,NA,NA,15,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,122,NA,NA,NA,15,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,122,NA,NA,NA,15,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,122,NA,NA,NA,15,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,122,NA,NA,NA,15,NA
In-Person,NA,NA,In-person,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,911,NA,NA,NA,219,NA
In-Person,NA,NA,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,911,NA,NA,NA,219,NA
In-Person,NA,NA,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,911,NA,NA,NA,219,NA
In-Person,NA,NA,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,911,NA,NA,NA,219,NA
In-Person,NA,NA,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,911,NA,NA,NA,219,NA
In-Person,NA,NA,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,911,NA,NA,NA,219,NA
In-Person,NA,NA,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,911,NA,NA,NA,219,NA
In-Person,NA,NA,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,911,NA,NA,NA,219,NA
In-Person,NA,NA,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,911,NA,NA,NA,219,NA
In-Person,NA,NA,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,911,NA,NA,NA,219,NA
In-Person,NA,NA,In-person,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,911,NA,NA,NA,219,NA
In-Person,NA,In-person,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,827,NA,NA,NA,110,NA
In-Person,NA,In-person,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,827,NA,NA,NA,110,NA
In-Person,NA,In-person,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,827,NA,NA,NA,110,NA
In-Person,NA,In-person,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,827,NA,NA,NA,110,NA
In-Person,NA,In-person,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,827,NA,NA,NA,110,NA
In-Person,NA,In-person,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,827,NA,NA,NA,110,NA
In-Person,NA,In-person,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,827,NA,NA,NA,110,NA
In-Person,NA,In-person,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,827,NA,NA,NA,110,NA
In-Person,NA,In-person,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,827,NA,NA,NA,110,NA
In-Person,NA,In-person,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,827,NA,NA,NA,110,NA
In-Person,NA,In-person,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,827,NA,NA,NA,110,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,87,NA,NA,NA,11,NA
Hybrid,NA,NA,Hybrid,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,87,NA,NA,NA,11,NA
Hybrid,NA,NA,Hybrid,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,87,NA,NA,NA,11,NA
Virtual,NA,NA,Virtual,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,87,NA,NA,NA,11,NA
Hybrid,NA,NA,Hybrid,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,87,NA,NA,NA,11,NA
In-Person,NA,NA,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,87,NA,NA,NA,11,NA
In-Person,NA,NA,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,87,NA,NA,NA,11,NA
In-Person,NA,NA,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,87,NA,NA,NA,11,NA
In-Person,NA,NA,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,87,NA,NA,NA,11,NA
In-Person,NA,NA,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,87,NA,NA,NA,11,NA
In-Person,NA,NA,In-person,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,87,NA,NA,NA,11,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,227,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,227,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,227,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,227,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,227,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,227,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,227,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,227,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,227,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,227,NA,NA,NA,41,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,227,NA,NA,NA,41,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,108,NA,NA,NA,16,NA
In-Person,NA,NA,In-person,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,108,NA,NA,NA,16,NA
In-Person,NA,NA,In-person,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,108,NA,NA,NA,16,NA
In-Person,NA,NA,In-person,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,108,NA,NA,NA,16,NA
In-Person,NA,NA,In-person,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,108,NA,NA,NA,16,NA
In-Person,NA,NA,In-person,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,108,NA,NA,NA,16,NA
In-Person,NA,NA,In-person,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,108,NA,NA,NA,16,NA
In-Person,NA,NA,In-person,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,108,NA,NA,NA,16,NA
In-Person,NA,NA,In-person,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,108,NA,NA,NA,16,NA
In-Person,NA,NA,In-person,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,108,NA,NA,NA,16,NA
In-Person,NA,NA,In-person,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,108,NA,NA,NA,16,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,307,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,307,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,307,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,307,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,307,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,307,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,307,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,307,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,307,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,307,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,307,NA,NA,NA,58,NA
In-Person,In-person,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,200,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,200,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,200,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,200,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,200,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,200,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,200,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,200,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,200,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,200,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,200,NA,NA,NA,36,NA
In-Person,In-person,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,121,NA,NA,NA,30,NA
In-Person,In-person,NA,NA,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,121,NA,NA,NA,30,NA
In-Person,In-person,NA,NA,2020-10-01T00:00:00Z,2020-10-31T00:00:00Z,121,NA,NA,NA,30,NA
In-Person,In-person,NA,NA,2020-11-01T00:00:00Z,2020-11-30T00:00:00Z,121,NA,NA,NA,30,NA
In-Person,In-person,NA,NA,2020-12-01T00:00:00Z,2020-12-31T00:00:00Z,121,NA,NA,NA,30,NA
In-Person,In-person,NA,NA,2021-01-01T00:00:00Z,2021-01-31T00:00:00Z,121,NA,NA,NA,30,NA
In-Person,In-person,NA,NA,2021-02-01T00:00:00Z,2021-02-28T00:00:00Z,121,NA,NA,NA,30,NA
In-Person,In-person,NA,NA,2021-03-01T00:00:00Z,2021-03-31T00:00:00Z,121,NA,NA,NA,30,NA
In-Person,In-person,NA,NA,2021-04-01T00:00:00Z,2021-04-30T00:00:00Z,121,NA,NA,NA,30,NA
In-Person,In-person,NA,NA,2021-05-01T00:00:00Z,2021-05-31T00:00:00Z,121,NA,NA,NA,30,NA
In-Person,In-person,NA,NA,2021-06-01T00:00:00Z,2021-06-30T00:00:00Z,121,NA,NA,NA,30,NA
Closed,NA,NA,NA,2020-08-01T00:00:00Z,2020-08-31T00:00:00Z,406,NA,NA,NA,80,NA
